id_cliente;nome_sobrenome;nome;sobrenome;email;sexo;idade;cidade_cliente_nome;profissao_nome;modalidade;altura;peso;tipo_roteiro_nome;cidade_inicio;dias_roteiro;etapas_roteiro;data_inicio_roteiro;data_final_roteiro;valor_orcado;valor_real;Coluna1;tipo_hospedagem;acompanhantes;transporte_inicio;transporte_final;transporte_mochila;tour_santiago;motivacao
696;Arthur Veloso;Arthur;Veloso;arthurveloso54@gmail.com;Genderqueer;35;Manaus;Enfermeiro;autoguiado;1,78;73,6;A pe;Astorga;17;12;27/05/2019;13/06/2019;2386;1,31;3135,67;Superior;6;sim;sim;não;não;Cultural
715;Bruno Andrade;Bruno;Andrade;andrade.bruno@gmail.com;Male;39;São Paulo;Psicólogo;guiado;2,10;106,4;A pe;Astorga;17;12;12/11/2019;29/11/2019;2325;1,21;2821,88;Standard;6;sim;sim;sim;sim;Aventura
723;Beatriz Andrade;Beatriz;Andrade;beatriz_andrade@yahoo.com;Female;56;Osasco;Vendedor;autoguiado;1,87;86,2;A pe;Astorga;17;12;15/12/2018;01/01/2019;1864;1,09;2036,52;Superior;4;sim;sim;não;sim;Cultural
742;Amanda Fernandes;Amanda;Fernandes;fernandes.amanda@gmail.com;Female;58;Salvador;Auxiliar administrativo;autoguiado;1,69;75,6;A pe;Astorga;17;12;07/02/2021;24/02/2021;2182;1,00;2184,60;Standard;10;sim;sim;sim;não;Espiritual
746;Patricia Fernandes;Patricia;Fernandes;patricia.fernandes@gmail.com;Male;35;Rio de Janeiro;Técnico de informática;autoguiado;1,96;93,9;A pe;Astorga;17;12;01/06/2023;18/06/2023;1990;1,06;2113,25;Standard;7;sim;sim;sim;sim;Espiritual
747;Daniela Fernandes;Daniela;Fernandes;fernandes.daniela@yahoo.com;Female;59;São Paulo;Contador;grupo;2,09;99,3;A pe;Astorga;17;12;30/08/2021;16/09/2021;2349;1,04;2447,12;Standard;7;sim;sim;sim;sim;Auto-conhecimento
756;Gustavo Barbosa;Gustavo;Barbosa;gustavo.barbosa@yahoo.com;Male;51;Rio de Janeiro;Farmacêutico;autoguiado;1,62;58,0;A pe;Astorga;17;12;09/01/2024;26/01/2024;2174;0,99;2141,65;Standard;1;sim;sim;sim;não;Auto-conhecimento
762;Amanda Barbosa;Amanda;Barbosa;barbosa.amanda@gmail.com;Male;24;Salvador;Vendedor;autoguiado;1,86;81,3;A pe;Astorga;17;12;14/03/2020;31/03/2020;2193;1,17;2557,26;Superior;2;sim;sim;sim;sim;Espiritual
764;Fernanda Barbosa;Fernanda;Barbosa;fernanda_barbosa@outlook.com;Female;25;Guarulhos;Arquiteto;autoguiado;1,77;87,0;A pe;Astorga;17;12;21/08/2026;07/09/2026;2141;0,99;2112,93;Superior;7;sim;sim;sim;sim;Aventura
772;Gabriel Ribeiro;Gabriel;Ribeiro;ribeiro.gabriel@hotmail.com;Female;65;Salvador;Nutricionista;autoguiado;1,66;72,8;A pe;Astorga;17;12;05/09/2023;22/09/2023;2431;1,20;2910,98;Standard;8;não;sim;sim;sim;Auto-conhecimento
780;Camila Ribeiro;Camila;Ribeiro;ribeiro.camila@outlook.com;Male;58;Maceió;Farmacêutico;guiado;1,72;72,6;A pe;Astorga;17;12;07/03/2026;24/03/2026;2435;1,32;3215,96;Superior;8;sim;sim;sim;sim;Auto-conhecimento
788;João Carvalho;João;Carvalho;joão.carvalho@yahoo.com;Male;57;Belo Horizonte;Professor;guiado;1,93;90,5;A pe;Astorga;17;12;06/04/2017;23/04/2017;2482;1,20;2977,65;Standard;5;não;sim;sim;não;Aventura
790;Lucas Carvalho;Lucas;Carvalho;lucas.carvalho@gmail.com;Male;31;Goiânia;Psicólogo;autoguiado;1,67;67,9;A pe;Astorga;17;12;12/11/2024;29/11/2024;2376;1,32;3138,22;Superior;6;sim;sim;sim;sim;Auto-conhecimento
799;Juliana Carvalho;Juliana;Carvalho;juliana.carvalho@yahoo.com;Male;40;São Paulo;Enfermeiro;autoguiado;1,65;73,1;A pe;Astorga;17;12;30/04/2021;17/05/2021;1942;1,11;2157,45;Standard;6;sim;sim;sim;sim;Cultural
800;Camila Carvalho;Camila;Carvalho;camilacarvalho44@hotmail.com;Male;27;Belém;Astrônomo;guiado;2,00;94,3;A pe;Astorga;17;12;17/10/2026;03/11/2026;2063;1,19;2459,81;Standard;9;sim;sim;sim;sim;Aventura
827;Daniela Teixeira;Daniela;Teixeira;daniela_teixeira@outlook.com;Female;24;Contagem;Pesquisador;autoguiado;1,63;70,0;A pe;Astorga;17;12;22/04/2020;09/05/2020;2387;1,21;2879,75;Superior;4;sim;sim;sim;sim;Auto-conhecimento
830;Lucas Lopes;Lucas;Lopes;lucas.lopes@outlook.com;Male;28;São Gonçalo;Contador;guiado;1,71;74,8;A pe;Astorga;17;12;29/08/2024;15/09/2024;2177;1,10;2389,22;Standard;1;sim;sim;sim;não;Cultural
835;Daniel Lopes;Daniel;Lopes;daniellopes65@gmail.com;Female;50;Rio de Janeiro;Professor;autoguiado;1,72;73,0;A pe;Astorga;17;12;06/07/2020;23/07/2020;2231;1,05;2337,05;Superior;10;sim;sim;sim;sim;Aventura
838;Mariana Lopes;Mariana;Lopes;mariana.lopes@yahoo.com;Female;51;Guarulhos;Economista;grupo;1,99;91,7;A pe;Astorga;17;12;14/04/2019;01/05/2019;1951;1,31;2551,97;Standard;2;sim;sim;sim;sim;Aventura
844;Fernanda Lopes;Fernanda;Lopes;fernanda.lopes@hotmail.com;Male;71;Campo Grande;Motorista;autoguiado;1,72;74,6;A pe;Astorga;17;12;01/01/2026;18/01/2026;1820;0,98;1789,87;Standard;1;sim;sim;não;sim;Aventura
847;Daniela Lopes;Daniela;Lopes;danielalopes11@hotmail.com;Male;64;Campinas;Advogado;guiado;1,88;84,6;A pe;Astorga;17;12;08/06/2019;25/06/2019;1982;1,00;1972,81;Superior;8;sim;sim;sim;sim;Espiritual
852;Gabriel Castro;Gabriel;Castro;gabriel.castro@outlook.com;Female;33;Contagem;Vendedor;grupo;1,73;75,9;A pe;Astorga;17;12;04/09/2020;21/09/2020;2240;0,99;2225,82;Superior;2;sim;sim;sim;sim;Auto-conhecimento
859;Juliana Castro;Juliana;Castro;juliana_castro@outlook.com;Male;65;Manaus;Vendedor;guiado;1,75;80,6;A pe;Astorga;17;12;21/02/2019;10/03/2019;1957;1,17;2292,99;Superior;4;sim;sim;sim;sim;Aventura
861;Larissa Castro;Larissa;Castro;larissacastro95@gmail.com;Male;41;São Bernardo;Piloto;autoguiado;1,82;74,0;A pe;Astorga;17;12;26/01/2020;12/02/2020;2484;1,15;2853,74;Standard;8;sim;sim;sim;sim;Cultural
863;Beatriz Castro;Beatriz;Castro;beatriz_castro@gmail.com;Female;57;Campinas;Programador;grupo;1,75;76,3;A pe;Astorga;17;12;14/06/2018;01/07/2018;2420;1,12;2717,65;Standard;3;sim;sim;sim;sim;Aventura
865;Renata Castro;Renata;Castro;castro.renata@outlook.com;Female;34;Recife;Atendente;grupo;1,91;89,2;A pe;Astorga;17;12;04/04/2017;21/04/2017;2314;0,98;2272,45;Standard;8;não;sim;sim;não;Cultural
891;Rafael Mendes;Rafael;Mendes;mendes.rafael@yahoo.com;Female;33;São Paulo;Contador;guiado;1,83;88,4;A pe;Astorga;17;12;05/11/2025;22/11/2025;2010;0,99;1984,68;Superior;5;sim;sim;não;sim;Aventura
897;André Mendes;André;Mendes;mendes.andré@outlook.com;Male;44;São Paulo;Programador;autoguiado;1,85;81,2;A pe;Astorga;17;12;11/05/2023;28/05/2023;2336;0,99;2301,84;Standard;1;sim;sim;sim;sim;Aventura
903;Beatriz Mendes;Beatriz;Mendes;mendes.beatriz@gmail.com;Male;24;São Paulo;Enfermeiro;grupo;1,66;70,7;A pe;Astorga;17;12;26/03/2022;12/04/2022;2184;0,99;2169,80;Standard;10;não;sim;sim;sim;Cultural
904;Fernanda Mendes;Fernanda;Mendes;fernandamendes33@gmail.com;Male;44;Recife;Motorista;autoguiado;2,05;105,6;A pe;Astorga;17;12;19/03/2018;05/04/2018;2275;0,99;2242,45;Superior;8;não;sim;sim;sim;Espiritual
909;Pedro Freitas;Pedro;Freitas;pedro_freitas@yahoo.com;Male;63;Goiânia;Cientista de dados;autoguiado;2,00;89,8;A pe;Astorga;17;12;23/10/2024;09/11/2024;2107;1,10;2312,75;Superior;7;sim;sim;sim;não;Auto-conhecimento
926;Patricia Freitas;Patricia;Freitas;patriciafreitas78@gmail.com;Female;66;Guarulhos;Engenheiro;grupo;1,98;104,2;A pe;Astorga;17;12;28/05/2022;14/06/2022;2478;1,34;3330,09;Standard;2;não;sim;sim;sim;Cultural
949;Pedro Moreira;Pedro;Moreira;pedromoreira46@gmail.com;Male;24;Curitiba;Contador;guiado;1,94;97,7;A pe;Astorga;17;12;16/10/2017;02/11/2017;2488;1,27;3155,80;Standard;7;sim;não;sim;sim;Aventura
976;Gustavo Barros;Gustavo;Barros;gustavo.barros@outlook.com;Female;31;Belém;Pesquisador;grupo;1,72;76,3;A pe;Astorga;17;12;01/11/2020;18/11/2020;1881;1,23;2308,72;Standard;7;sim;sim;sim;sim;Espiritual
21;Livia Vieira de Melo;Livia;Melo;melo.livia@gmail.com;Male;57;Campinas;Auxiliar administrativo;autoguiado;1,69;71,6;A pe;Irun;39;34;26/09/2018;04/11/2018;4755;1,04;4922,82;Superior;3;sim;sim;sim;sim;Auto-conhecimento
43;PEDRO SERGIO DE OLIVEIRA CUNHA;PEDRO;CUNHA;pedrocunha14@outlook.com;Female;66;São Paulo;Arquiteto;autoguiado;2,08;104,6;A pe;Irun;39;34;03/04/2017;12/05/2017;5285;1,24;6569,38;Superior;2;sim;sim;sim;sim;Aventura
103;Emanuel Mourão Doroteu;Emanuel;Doroteu;doroteu.emanuel@hotmail.com;Male;26;São Paulo;Atendente;autoguiado;1,86;77,1;A pe;Irun;39;34;03/07/2026;11/08/2026;5101;1,00;5082,17;Standard;1;sim;não;sim;sim;Aventura
128;21. Marcelo Nunes;Marcelo;Nunes;marcelo_nunes@outlook.com;Agender;26;São Paulo;Vendedor;guiado;1,76;71,4;A pe;Irun;39;34;18/01/2023;26/02/2023;4747;0,99;4693,72;Standard;2;sim;sim;sim;sim;Espiritual
141;34. Tatiane Neves;Tatiane;Neves;tatiane.neves@hotmail.com;Female;54;Natal;Motorista;guiado;1,76;72,9;A pe;Irun;39;34;22/02/2025;02/04/2025;4398;1,31;5773,80;Superior;4;não;sim;sim;sim;Espiritual
182;75. Marcos Medeiros;Marcos;Medeiros;marcos_medeiros@hotmail.com;Male;24;Fortaleza;Vendedor;autoguiado;1,83;89,1;A pe;Irun;39;34;23/11/2017;01/01/2018;5502;1,00;5481,09;Standard;8;sim;sim;sim;sim;Auto-conhecimento
193;86. Davi Albuquerque;Davi;Albuquerque;albuquerque.davi@outlook.com;Male;63;Manaus;Motorista;autoguiado;1,71;69,8;A pe;Irun;39;34;12/06/2018;21/07/2018;5659;1,01;5738,03;Standard;4;sim;sim;sim;não;Cultural
211;104. Lucas Andrade;Lucas;Andrade;andrade.lucas@yahoo.com;Female;48;Salvador;Vendedor;autoguiado;1,73;70,8;A pe;Irun;39;34;25/10/2022;03/12/2022;4000;0,99;3954,86;Standard;4;sim;não;sim;sim;Cultural
258;151. Mariana Barbosa;Mariana;Barbosa;marianabarbosa87@yahoo.com;Female;40;Curitiba;Nutricionista;autoguiado;1,61;71,1;A pe;Irun;39;34;26/10/2020;04/12/2020;5836;1,16;6767,76;Superior;4;sim;sim;sim;sim;Espiritual
276;169. Gustavo Ribeiro;Gustavo;Ribeiro;ribeiro.gustavo@yahoo.com;Male;49;São Luís;Vendedor;autoguiado;2,04;112,7;A pe;Irun;39;34;19/08/2026;27/09/2026;4015;1,00;3996,90;Standard;3;sim;sim;sim;sim;Auto-conhecimento
375;268. Daniel Rocha;Daniel;Rocha;danielrocha74@yahoo.com;Female;27;Belém;Motorista;guiado;1,79;79,8;A pe;Irun;39;34;27/01/2022;07/03/2022;5708;1,31;7488,53;Superior;5;sim;sim;sim;sim;Auto-conhecimento
399;292. Juliana Mendes;Juliana;Mendes;julianamendes73@hotmail.com;Female;26;Fortaleza;Vendedor;grupo;2,03;96,3;A pe;Irun;39;34;14/07/2020;22/08/2020;4064;0,98;3995,41;Superior;9;sim;sim;sim;sim;Cultural
447;340. Daniela Duarte;Daniela;Duarte;daniela.duarte@yahoo.com;Polygender;26;Rio de Janeiro;Vendedor;guiado;1,67;73,4;A pe;Irun;39;34;15/05/2020;23/06/2020;4278;1,06;4529,77;Standard;5;sim;sim;não;sim;Espiritual
458;351. Mariana Moreira;Mariana;Moreira;mariana_moreira@gmail.com;Female;37;Brasília;Programador;autoguiado;2,01;96,2;A pe;Irun;39;34;16/07/2026;24/08/2026;4868;1,00;4847,63;Superior;2;sim;sim;sim;sim;Cultural
488;381. João Tavares;João;Tavares;tavares.joão@gmail.com;Female;50;Maceió;Enfermeiro;grupo;1,83;92,7;A pe;Irun;39;34;18/10/2024;26/11/2024;4737;0,98;4650,62;Standard;6;não;sim;sim;sim;Aventura
617;Camila Gomes;Camila;Gomes;camila_gomes@gmail.com;Female;67;São Paulo;Engenheiro;grupo;1,87;95,5;A pe;Irun;39;34;20/03/2021;28/04/2021;4342;1,06;4582,63;Standard;4;sim;sim;sim;sim;Cultural
640;Leonardo Castro;Leonardo;Castro;castro.leonardo@gmail.com;Bigender;35;Rio de Janeiro;Vendedor;guiado;1,62;60,5;A pe;Irun;39;34;29/03/2019;07/05/2019;4285;0,99;4236,55;Standard;6;sim;sim;sim;sim;Cultural
643;Amanda Antunes;Amanda;Antunes;amanda_antunes@gmail.com;Male;35;Rio de Janeiro;Motorista;autoguiado;1,64;61,2;A pe;Irun;39;34;15/11/2024;24/12/2024;4735;0,98;4652,03;Standard;2;sim;sim;sim;sim;Espiritual
651;Isabela Aguiar;Isabela;Aguiar;isabelaaguiar48@gmail.com;Female;44;Rio de Janeiro;Advogado;autoguiado;1,96;100,6;A pe;Irun;39;34;20/10/2024;28/11/2024;4015;1,31;5245,46;Standard;7;sim;sim;sim;sim;Auto-conhecimento
745;Renata Fernandes;Renata;Fernandes;fernandes.renata@hotmail.com;Male;27;São Paulo;Psicólogo;autoguiado;1,82;87,4;A pe;Irun;39;34;21/02/2022;01/04/2022;4433;1,29;5717,57;Standard;9;sim;sim;sim;sim;Espiritual
858;Mariana Castro;Mariana;Castro;mariana.castro@gmail.com;Male;64;Manaus;Cientista de dados;guiado;1,94;95,7;A pe;Irun;39;34;19/08/2020;27/09/2020;4350;1,08;4716,29;Standard;1;sim;sim;sim;sim;Espiritual
872;Gabriel Rocha;Gabriel;Rocha;gabriel.rocha@yahoo.com;Female;31;Belém;Arquiteto;guiado;1,92;99,6;A pe;Irun;39;34;04/09/2023;13/10/2023;5582;1,25;7001,76;Standard;8;não;não;sim;sim;Auto-conhecimento
882;Amanda Rocha;Amanda;Rocha;amanda_rocha@yahoo.com;Male;59;Recife;Técnico de informática;grupo;1,78;84,8;A pe;Irun;39;34;30/08/2024;08/10/2024;5417;0,98;5313,23;Standard;7;sim;sim;sim;não;Cultural
961;Larissa Moreira;Larissa;Moreira;larissa.moreira@outlook.com;Genderfluid;30;Belo Horizonte;Técnico de informática;guiado;2,07;103,3;A pe;Irun;39;34;27/09/2021;05/11/2021;5992;1,00;5970,58;Superior;8;sim;sim;sim;sim;Cultural
993;Felipe Tavares;Felipe;Tavares;felipe.tavares@yahoo.com;Male;65;Manaus;Astrônomo;autoguiado;1,70;75,0;A pe;Irun;39;34;09/08/2018;17/09/2018;5753;1,07;6175,18;Standard;1;sim;sim;sim;sim;Espiritual
997;André Tavares;André;Tavares;andrétavares48@yahoo.com;Polygender;58;São Luís;Atendente;autoguiado;1,61;67,9;A pe;Irun;39;34;24/01/2017;04/03/2017;4203;1,19;5019,89;Superior;2;sim;sim;sim;sim;Aventura
16;Maria Alece Oliveira Rocha;Maria;Rocha;maria_rocha@yahoo.com;Male;47;Campinas;Astrônomo;autoguiado;1,69;77,7;A pe;Leon;39;34;28/01/2023;08/03/2023;2626;1,34;3519,26;Superior;7;sim;não;sim;sim;Espiritual
130;23. Thiago Monteiro;Thiago;Monteiro;thiago_monteiro@outlook.com;Female;60;Maceió;Farmacêutico;grupo;2,00;109,6;A pe;Leon;19;14;18/11/2025;07/12/2025;2726;1,07;2921,43;Standard;9;sim;sim;sim;sim;Aventura
155;48. Débora Queiroz;Débora;Queiroz;queiroz.débora@gmail.com;Female;23;Rio de Janeiro;Técnico de informática;autoguiado;1,76;82,9;A pe;Leon;19;14;21/07/2017;09/08/2017;2349;1,35;3164,50;Superior;6;sim;não;sim;sim;Aventura
163;56. Adriana Campos;Adriana;Campos;adriana.campos@gmail.com;Male;61;Teresina;Astrônomo;guiado;1,89;88,1;A pe;Leon;19;14;08/02/2025;27/02/2025;2539;1,11;2821,07;Superior;5;sim;sim;sim;não;Cultural
173;66. Denise Damasceno;Denise;Damasceno;denisedamasceno80@yahoo.com;Female;43;Fortaleza;Técnico de informática;autoguiado;1,92;86,2;A pe;Leon;19;14;27/02/2025;18/03/2025;2608;1,11;2896,89;Standard;6;sim;sim;sim;sim;Espiritual
187;80. Alberto Torres;Alberto;Torres;alberto.torres@outlook.com;Male;66;Brasília;Vendedor;guiado;1,65;73,7;A pe;Leon;19;14;02/06/2018;21/06/2018;2685;0,99;2651,53;Superior;9;sim;sim;sim;sim;Cultural
228;121. João Fernandes;João;Fernandes;joão.fernandes@outlook.com;Male;65;Maceió;Médico;grupo;1,89;91,6;A pe;Leon;19;14;14/10/2020;02/11/2020;2529;1,23;3102,05;Standard;7;sim;sim;sim;sim;Espiritual
266;159. Patricia Barbosa;Patricia;Barbosa;patriciabarbosa93@yahoo.com;Male;50;Recife;Designer;guiado;1,62;70,3;A pe;Leon;19;14;07/06/2024;26/06/2024;2845;1,00;2834,77;Standard;2;sim;sim;sim;sim;Aventura
290;183. Lucas Carvalho;Lucas;Carvalho;lucas_carvalho@yahoo.com;Male;67;Brasília;Programador;autoguiado;2,03;99,0;A pe;Leon;19;14;24/01/2025;12/02/2025;2797;0,98;2746,08;Superior;2;sim;sim;sim;sim;Espiritual
326;219. Patricia Teixeira;Patricia;Teixeira;patriciateixeira71@gmail.com;Male;41;Manaus;Contador;autoguiado;1,72;68,4;A pe;Leon;19;14;14/02/2022;05/03/2022;2487;0,99;2471,00;Standard;2;sim;sim;sim;sim;Auto-conhecimento
469;362. Pedro Barros;Pedro;Barros;barros.pedro@yahoo.com;Female;69;Brasília;Professor;autoguiado;1,81;79,5;A pe;Leon;19;14;24/09/2025;13/10/2025;2636;1,33;3518,42;Standard;9;não;sim;sim;sim;Auto-conhecimento
482;375. Amanda Barros;Amanda;Barros;amandabarros52@hotmail.com;Bigender;47;Salvador;Psicólogo;autoguiado;1,98;98,7;A pe;Leon;19;14;20/07/2023;08/08/2023;2970;1,32;3933,89;Standard;4;não;sim;não;sim;Espiritual
549;442. Pedro Nogueira;Pedro;Nogueira;pedro.nogueira@gmail.com;Female;65;Recife;Programador;autoguiado;1,68;69,9;A pe;Leon;19;14;19/05/2026;07/06/2026;2553;1,02;2616,13;Standard;3;sim;sim;não;sim;Auto-conhecimento
603;496. Beatriz Cavalheiro;Beatriz;Cavalheiro;beatriz.cavalheiro@yahoo.com;Male;51;São Paulo;Contador;grupo;1,93;85,2;A pe;Leon;19;14;14/02/2021;05/03/2021;2161;0,99;2143,50;Standard;10;sim;sim;sim;sim;Cultural
633;Carla Batista;Carla;Batista;carlabatista75@yahoo.com;Male;31;Fortaleza;Motorista;grupo;1,78;75,7;A pe;Leon;19;14;25/02/2024;15/03/2024;2679;1,34;3578,35;Standard;10;sim;sim;sim;sim;Auto-conhecimento
679;Jéssica Lacerda;Jéssica;Lacerda;lacerda.jéssica@outlook.com;Female;51;Belo Horizonte;Pesquisador;grupo;1,81;90,2;A pe;Leon;19;14;23/01/2023;11/02/2023;2845;1,05;2975,63;Superior;1;sim;sim;sim;sim;Auto-conhecimento
734;Bruno Fernandes;Bruno;Fernandes;fernandes.bruno@gmail.com;Female;69;Rio de Janeiro;Auxiliar administrativo;autoguiado;1,75;71,9;A pe;Leon;19;14;20/02/2018;11/03/2018;2290;1,06;2438,85;Superior;10;sim;sim;sim;sim;Auto-conhecimento
834;Bruno Lopes;Bruno;Lopes;bruno.lopes@outlook.com;Male;70;Maceió;Designer;autoguiado;2,10;117,0;A pe;Leon;19;14;28/08/2018;16/09/2018;2091;0,98;2058,66;Superior;5;sim;não;sim;sim;Auto-conhecimento
845;Renata Lopes;Renata;Lopes;renatalopes88@yahoo.com;Male;69;Belém;Designer;grupo;1,76;74,7;A pe;Leon;19;14;07/07/2021;26/07/2021;2054;0,99;2026,32;Standard;10;sim;sim;sim;sim;Auto-conhecimento
873;Felipe Rocha;Felipe;Rocha;felipe.rocha@outlook.com;Male;46;Fortaleza;Programador;grupo;1,77;85,4;A pe;Leon;19;14;29/01/2019;17/02/2019;2307;1,00;2308,53;Standard;7;sim;sim;sim;sim;Auto-conhecimento
878;Mariana Rocha;Mariana;Rocha;mariana.rocha@gmail.com;Non-binary;24;São Paulo;Enfermeiro;grupo;2,01;100,5;A pe;Leon;19;14;03/01/2023;22/01/2023;2449;1,01;2469,72;Standard;5;não;sim;sim;sim;Espiritual
890;Lucas Mendes;Lucas;Mendes;lucasmendes31@gmail.com;Male;50;São Paulo;Engenheiro;autoguiado;1,62;64,0;A pe;Leon;19;14;13/03/2026;01/04/2026;2843;1,04;2966,15;Standard;1;sim;sim;sim;sim;Auto-conhecimento
914;Bruno Freitas;Bruno;Freitas;bruno_freitas@outlook.com;Female;23;Brasília;Vendedor;guiado;1,64;67,5;A pe;Leon;19;14;15/08/2022;03/09/2022;2687;1,17;3155,23;Superior;10;sim;sim;sim;sim;Cultural
934;Bruno Duarte;Bruno;Duarte;duarte.bruno@outlook.com;Female;57;Belo Horizonte;Técnico de informática;guiado;1,74;82,1;A pe;Leon;19;14;11/04/2025;30/04/2025;2113;1,12;2361,19;Standard;8;sim;sim;não;sim;Espiritual
945;Renata Duarte;Renata;Duarte;renata_duarte@gmail.com;Female;45;Recife;Pesquisador;guiado;1,71;75,7;A pe;Leon;19;14;13/07/2021;01/08/2021;2372;1,02;2411,84;Superior;10;não;sim;sim;sim;Auto-conhecimento
94;Mário Guimarães de Souza;Mário;Souza;mário_souza@hotmail.com;Female;53;São Paulo;Nutricionista;guiado;1,82;88,7;A pe;Lisboa;40;35;09/12/2022;18/01/2023;3930;1,10;4314,62;Standard;7;sim;sim;sim;sim;Cultural
159;52. Luciana Borges;Luciana;Borges;luciana.borges@yahoo.com;Male;26;São Paulo;Auxiliar administrativo;guiado;1,99;110,5;A pe;Lisboa;40;35;03/01/2023;12/02/2023;3646;1,16;4232,26;Superior;2;sim;não;sim;sim;Cultural
214;107. Felipe Andrade;Felipe;Andrade;felipe.andrade@gmail.com;Female;68;Rio de Janeiro;Professor;autoguiado;1,90;88,1;A pe;Lisboa;40;35;25/03/2023;04/05/2023;3694;0,99;3648,43;Standard;1;sim;sim;sim;sim;Cultural
218;111. Mariana Andrade;Mariana;Andrade;mariana_andrade@outlook.com;Female;60;São Paulo;Auxiliar administrativo;grupo;2,02;112,9;A pe;Lisboa;40;35;21/10/2020;30/11/2020;3578;1,19;4269,00;Standard;7;sim;sim;sim;sim;Aventura
249;142. Pedro Barbosa;Pedro;Barbosa;pedro.barbosa@yahoo.com;Male;61;Rio de Janeiro;Pesquisador;guiado;1,90;97,5;A pe;Lisboa;40;35;08/07/2023;17/08/2023;4176;0,98;4098,50;Standard;5;sim;sim;não;sim;Cultural
374;267. Bruno Rocha;Bruno;Rocha;bruno_rocha@hotmail.com;Male;22;João Pessoa;Pesquisador;guiado;1,96;96,8;A pe;Lisboa;40;35;29/07/2025;07/09/2025;4008;0,98;3933,76;Standard;2;sim;sim;sim;não;Aventura
382;275. Amanda Rocha;Amanda;Rocha;rocha.amanda@yahoo.com;Female;66;Porto Alegre;Vendedor;autoguiado;1,77;75,8;A pe;Lisboa;40;35;01/09/2020;11/10/2020;4265;1,23;5227,15;Standard;9;sim;sim;sim;sim;Espiritual
428;321. João Duarte;João;Duarte;duarte.joão@gmail.com;Female;42;Fortaleza;Vendedor;grupo;2,09;106,5;A pe;Lisboa;40;35;24/07/2023;02/09/2023;3667;1,23;4527,71;Superior;8;sim;sim;sim;sim;Cultural
453;346. Felipe Moreira;Felipe;Moreira;felipe.moreira@hotmail.com;Female;59;Salvador;Farmacêutico;autoguiado;1,74;79,8;A pe;Lisboa;40;35;08/05/2017;17/06/2017;3922;1,07;4210,54;Superior;5;sim;sim;sim;sim;Aventura
527;420. Daniela Cardoso;Daniela;Cardoso;danielacardoso33@gmail.com;Female;33;Belo Horizonte;Auxiliar administrativo;grupo;1,78;79,6;A pe;Lisboa;40;35;27/07/2018;05/09/2018;3597;0,98;3534,99;Superior;9;sim;sim;sim;sim;Aventura
539;432. Juliana Batista;Juliana;Batista;juliana.batista@hotmail.com;Male;72;Rio de Janeiro;Advogado;autoguiado;2,10;108,1;A pe;Lisboa;40;35;13/07/2023;22/08/2023;4240;1,20;5090,55;Standard;7;sim;sim;sim;sim;Auto-conhecimento
631;Renata Mendes;Renata;Mendes;mendes.renata@gmail.com;Male;31;Manaus;Auxiliar administrativo;autoguiado;1,62;65,9;A pe;Lisboa;40;35;04/10/2022;13/11/2022;4001;1,08;4330,32;Standard;3;sim;sim;sim;sim;Aventura
660;Jorge Barreto;Jorge;Barreto;jorgebarreto99@outlook.com;Male;45;Salvador;Atendente;autoguiado;2,05;110,7;A pe;Lisboa;40;35;03/07/2020;12/08/2020;3671;1,00;3652,90;Standard;9;sim;sim;sim;sim;Cultural
666;Otavio Sales;Otavio;Sales;otavio_sales@gmail.com;Female;62;São Paulo;Vendedor;autoguiado;1,69;79,6;A pe;Lisboa;40;35;03/11/2020;13/12/2020;3870;1,15;4455,93;Superior;1;sim;não;não;sim;Aventura
673;Denise Damasceno;Denise;Damasceno;denisedamasceno77@hotmail.com;Male;55;Curitiba;Atendente;autoguiado;2,03;109,1;A pe;Lisboa;40;35;15/04/2017;25/05/2017;3718;1,15;4266,28;Standard;7;sim;sim;sim;sim;Espiritual
740;Camila Fernandes;Camila;Fernandes;camilafernandes35@gmail.com;Non-binary;30;Campinas;Cientista de dados;autoguiado;1,89;80,3;A pe;Lisboa;40;35;28/02/2021;09/04/2021;4386;1,16;5079,86;Standard;2;sim;sim;sim;sim;Aventura
749;Pedro Barbosa;Pedro;Barbosa;pedrobarbosa59@yahoo.com;Female;66;Salvador;Médico;autoguiado;2,07;119,2;A pe;Lisboa;40;35;06/01/2020;15/02/2020;4275;0,99;4245,18;Standard;4;sim;sim;sim;sim;Auto-conhecimento
828;João Lopes;João;Lopes;joão_lopes@outlook.com;Male;25;Teresina;Atendente;autoguiado;1,67;66,7;A pe;Lisboa;40;35;05/01/2023;14/02/2023;3574;0,98;3515,75;Superior;3;sim;sim;sim;sim;Espiritual
921;Larissa Freitas;Larissa;Freitas;freitas.larissa@gmail.com;Genderfluid;45;Fortaleza;Atendente;autoguiado;1,95;85,4;A pe;Lisboa;40;35;26/08/2017;05/10/2017;3769;1,13;4246,60;Superior;2;sim;sim;não;não;Aventura
931;Rafael Duarte;Rafael;Duarte;duarte.rafael@hotmail.com;Female;27;São Luís;Professor;autoguiado;2,09;113,7;A pe;Lisboa;40;35;17/03/2020;26/04/2020;4034;1,26;5069,74;Standard;3;não;sim;sim;sim;Cultural
968;João Barros;João;Barros;joão_barros@hotmail.com;Female;70;São Paulo;Cientista de dados;autoguiado;1,81;88,4;A pe;Lisboa;40;35;26/04/2019;05/06/2019;4427;1,10;4877,24;Standard;3;sim;sim;sim;não;Cultural
